"ccn","total_discharges","drg_100","drg_101","total_beds_min","total_beds_max","cec","num_neuro_afl_1","num_neuro_afl_2"
"010001",5548,21,18,375.3,442,0,13,3
"010005",2057,0,14,187.9,218,0,4,5
"010006",4099,22,0,253,384,0,6,4
"010007",321,0,0,40,44,0,1,2
"010008",49,0,0,37,37.3,0,1,1
"010011",2160,0,0,328,376.7,0,5,1
"010012",573,0,0,70,93.3,0,2,1
"010016",1734,0,12,240,303,0,6,3
"010018",38,0,0,6,11.4,0,2,1
"010019",2156,0,0,190,206,0,2,1
"010021",208,0,0,48.3,71,0,2,1
"010022",136,0,0,43,56,0,1,1
"010023",3265,16,28,507.9,733,0,11,3
"010024",2989,14,23,289,299,0,6,4
"010029",3457,11,12,287,363.4,0,11,1
"010033",10999,34,115,1379,1514.6,1,78,4
"010034",13,0,0,50,55,0,2,1
"010035",2094,0,0,185,186.3,0,2,4
"010036",920,0,0,59,73,0,1,2
"010038",570,0,0,45,80.1,0,1,1
"010039",13432,35,70,1067,2190,0,31,41
"010040",3042,0,12,189.3,233.3,0,3,1
"010044",139,0,0,24,27.3,0,1,1
"010045",123,0,0,0,34,0,1,3
"010046",1825,0,22,166.6,198,0,2,1
"010047",11,0,0,0,17,0,1,1
"010049",624,0,0,72,109,0,1,3
"010051",47,0,0,8.1,18.1,0,2,2
"010052",76,0,0,34,35.4,0,1,2
"010055",3318,17,18,232,254,0,8,4
"010056",4158,12,21,476,596,0,12,1
"010058",11,0,0,29,34,0,2,1
"010059",66,0,0,34,39,0,1,2
"010061",496,0,0,73,112.7,0,2,1
"010062",135,0,0,56,68.1,0,1,1
"010065",392,0,0,53,66.1,0,4,5
"010069",118,0,0,47.4,50.1,0,2,1
"010073",245,0,0,37,48.3,0,2,1
"010078",3019,0,16,181.7,241.9,0,5,1
"010079",861,0,0,105.9,127.3,0,1,2
"010083",1397,0,0,144,149.9,0,1,1
"010085",2709,0,11,293,323.9,0,5,1
"010086",262,0,0,52,55.3,0,2,1
"010087",749,17,31,218,283,0,10,1
"010089",1057,0,0,177,187,0,3,1
"010090",2875,0,13,288,314,0,5,2
"010091",34,0,0,47.7,48.3,0,1,1
"010092",8281,36,50,496.9,585,0,10,4
"010095",18,0,0,25.1,27,0,2,1
"010097",125,0,0,37,37,0,1,1
"010099",302,0,0,50,65.9,0,1,1
"010100",2294,0,11,208,224,0,15,7
"010101",316,0,0,59.9,85,0,1,3
"010102",13,0,0,25,27.9,0,2,1
"010103",2515,17,32,290.7,343,0,3,3
"010104",4722,28,28,387.6,500.9,0,16,4
"010108",618,0,0,82,117.3,0,1,7
"010109",68,0,0,8,18,0,2,1
"010110",113,0,0,64.9,77,0,1,1
"010112",93,0,0,61.6,76,0,1,1
"010113",6008,22,41,552,558.9,0,13,4
"010114",785,0,0,154,206,0,4,2
"010118",979,12,0,116,136.7,0,2,1
"010120",67,0,0,59,69,0,2,1
"010125",549,0,0,56,61,0,1,1
"010126",237,0,0,46.6,61.7,0,2,1
"010128",100,0,0,24.7,32,0,2,1
"010129",111,0,0,69.4,75,0,1,1
"010130",302,0,0,53,57.7,0,1,1
"010131",2977,0,11,241,245,0,2,5
"010138",42,0,0,31,35,0,1,1
"010139",2026,0,14,321.3,422.4,0,5,2
"010144",1966,0,14,234,378,0,10,1
"010148",505,0,0,16.1,39,0,2,6
"010149",1036,0,0,221,265.3,0,2,2
"010150",83,0,0,38,53,0,1,1
"010157",163,0,0,108,127,0,2,2
"010158",382,0,0,28,54,0,1,1
"010164",373,0,0,103.3,105,0,1,1
"010168",956,0,0,41.1,58,0,1,1
"010169",159,0,0,49.1,55,0,1,1
"010173",12,0,0,43,49,0,2,1
"010174",15,0,0,41,45.9,0,1,1
"010175",134,0,0,33.3,43.3,0,2,1
"011300",417,0,0,28,34,0,2,2
"011302",359,0,0,24.7,38.9,0,2,1
"011304",265,0,0,35,35,0,1,1
"011305",1002,0,0,43,56.4,0,6,3
"011306",46,0,0,23.6,24.3,0,2,1
"012006",46,0,0,21.9,31,0,1,1
"012007",47,0,0,11,30,0,2,2
"012008",240,0,0,38,38,0,1,1
"012009",1026,0,0,23.8,34,0,2,1
"012010",182,0,0,30.3,34.4,0,2,1
"012011",139,0,0,17,25,0,2,1
"012012",504,0,0,11,27,0,1,1
"012014",419,0,0,17,20.5,0,2,1
"013300",5741,24,37,353,418,1,15,3
"013301",3063,12,43,236,283.7,1,19,5
"020001",3556,15,16,296.9,580,0,21,5
"020006",958,0,0,184,192,0,3,1
"020008",191,0,0,109,161,0,5,1
"020012",553,0,0,94,101,0,7,1
"020017",1931,0,15,205,260,0,5,9
"020018",95,0,0,15.3,17,0,2,2
"020024",449,0,0,93,123.7,0,3,9
"020026",974,0,0,42.8,52.1,0,10,2
"021301",202,0,0,4,17,0,2,1
"021302",169,0,0,6,12.1,0,1,1
"021304",123,0,0,12,12,0,2,1
"021306",161,0,0,13,27,0,1,1
"021307",77,0,0,12.7,13,0,1,2
"021311",48,0,0,11.2,25,0,2,1
"021313",246,0,0,31,60,0,1,2
"022001",268,0,0,30,52.4,0,1,1
"030002",3825,24,31,754,950.9,1,30,1
"030006",6261,12,45,428,610,1,10,3
"030007",1174,0,0,87,87,0,5,3
"030010",1497,0,13,0,421,0,5,5
"030011",2756,13,17,0,486,0,16,9
"030012",3291,0,12,194,325,0,9,10
"030013",4535,21,11,184,400.9,0,13,5
"030014",2061,0,11,262,396,0,13,5
"030016",1050,0,0,117.4,288.6,0,1,2
"030022",175,0,0,758,790.7,0,9,1
"030023",2757,0,0,234.2,264,0,7,1
"030024",4720,38,69,470.3,626.1,1,62,6
"030030",667,0,0,0,240,0,5,3
"030036",5741,19,15,411.9,561.9,0,15,5
"030037",339,0,0,74,94,0,2,1
"030038",3717,15,0,325,440,0,11,10
"030043",1399,0,0,84.3,91,0,2,2
"030055",1565,0,0,182.3,235,0,4,2
"030061",4241,0,12,396,538,1,4,4
"030062",875,0,0,135.9,157,0,13,3
"030064",2698,16,17,621,792,1,21,7
"030065",4375,19,20,737,942.6,0,12,2
"030068",74,0,0,48,49,0,1,2
"030069",2026,0,0,256.9,258,0,5,1
"030071",298,0,0,49.7,24,0,2,1
"030073",295,0,0,13,212.9,0,1,2
"030074",11,0,0,18,29.9,0,1,2
"030078",26,0,0,0,62,0,1,1
"030083",828,0,11,0,181,0,5,2
"030084",128,0,0,0,12,0,2,1
"030085",3063,0,22,190,238.9,0,5,1
"030087",5837,0,15,427,580,0,6,7
"030088",4110,16,15,358,449,0,6,6
"030089",2701,11,0,623,794.4,0,10,5
"030092",2526,0,20,204,320,0,5,6
"030093",4355,0,0,438,557,0,8,4
"030094",3035,0,11,0,351,0,2,1
"030101",1163,0,0,81.4,139,0,1,1
"030103",7441,21,50,342,512,0,55,1
"030105",1647,0,0,87,206.1,0,1,1
"030107",627,0,0,16.4,23,0,1,1
"030108",715,0,0,22,45,0,2,2
"030110",1563,0,0,0,289.3,0,2,4
"030111",704,0,0,164.6,208,0,25,8
"030112",345,0,0,10,39,0,1,1
"030113",69,0,0,74.7,97,0,2,4
"030114",1807,0,0,60.1,94,0,2,3
"030115",1578,0,0,395.3,555,0,1,1
"030117",312,0,0,58,84,0,1,3
"030119",2860,0,0,226.7,292.9,0,2,6
"030121",918,0,0,201,229,0,2,5
"030122",1262,0,0,150.9,241,0,1,2
"030123",2511,0,0,120,166,0,2,2
"030130",335,0,0,72,171.7,0,8,4
"030131",178,0,0,53.3,64,0,1,1
"030134",126,0,0,17.1,48.4,0,2,1
"030136",635,0,0,72,72,0,1,4
"030137",247,0,0,12.5,49,0,2,1
"030138",35,0,0,30.6,45.4,0,1,2
"030139",14,0,0,158,158,0,6,1
"030146",386,0,0,0,104,0,1,3
"030147",63,0,0,93,102,0,1,2
"030148",95,0,0,19.4,28.6,0,2,1
"031300",38,0,0,19,27,0,2,1
"031301",200,0,0,19.7,27,0,2,1
"031302",254,0,0,18,31,0,2,1
"031304",475,0,0,23.1,148,0,1,2
"031311",72,0,0,23,40,0,1,1
"031312",11,0,0,43,43,0,2,1
"031313",448,0,0,0,40,0,2,2
"031314",1085,0,0,50,50,0,1,1
"031315",46,0,0,21,36,0,1,2
"031317",273,0,0,24,35,0,2,1
"031318",308,0,0,23.1,109.9,0,1,1
"031319",1097,0,0,31.6,75,0,1,1
"032000",220,0,0,13,27,0,2,1
"032001",750,0,0,48,48,0,1,2
"032002",838,0,0,48,51,0,1,1
"032004",302,0,0,34,34,0,2,3
"032005",456,0,0,32,65,0,2,4
"032006",49,0,0,28.7,39,0,1,1
"033302",5305,19,44,375,375,1,1,2
"040001",198,0,0,12,24.1,0,2,1
"040002",246,0,0,31.4,90,0,2,3
"040004",4189,25,15,425,425,0,9,1
"040007",5621,17,36,347.4,433.9,0,13,8
"040010",2368,0,0,212.6,606,0,6,3
"040011",393,0,0,41,41,0,1,3
"040014",3862,0,0,96,275.3,0,5,3
"040015",194,0,0,34,86,0,2,1
"040016",5332,29,50,618.9,709.3,1,46,3
"040017",647,0,0,89,89,0,1,1
"040018",35,0,0,7,47,0,1,1
"040019",153,0,0,49.7,72,0,2,1
"040020",5184,11,15,403,461.4,0,9,2
"040022",1968,0,12,64,356.6,0,5,2
"040026",3667,0,17,235,254.9,0,9,3
"040027",3272,0,0,200,222,0,4,3
"040029",2490,0,16,207,211,0,6,2
"040036",3433,0,0,224.3,251,0,5,9
"040039",887,0,0,129,129,0,1,2
"040041",1277,0,0,73.3,145,0,3,2
"040047",242,0,0,12,46,0,2,1
"040050",190,0,0,26.6,98,0,2,4
"040051",557,0,0,95,95,0,1,7
"040055",3817,0,0,230,325.9,0,4,2
"040062",4630,0,0,271.5,727.9,0,6,2
"040067",166,0,0,32,35,0,1,2
"040069",139,0,0,22.4,40,0,1,1
"040071",2484,0,23,259,265,0,3,5
"040072",222,0,0,24,34,0,1,1
"040076",394,0,0,20.6,49.9,0,2,3
"040078",1995,0,0,106.3,163,0,2,1
"040084",1562,0,0,177,177,0,13,3
"040085",215,0,0,18.3,40,0,1,1
"040088",861,0,0,42.3,80.7,0,7,5
"040114",8572,31,28,549.7,793.9,0,23,6
"040118",4335,21,19,277,277,0,7,5
"040119",2386,0,0,104.7,225,0,2,1
"040132",33,0,0,29,46,0,1,1
"040134",3216,0,0,137,137,0,1,2
"040137",726,0,0,70.9,80,0,9,2
"040147",34,0,0,41.5,48,0,5,2
"040152",269,0,0,12.9,20,0,1,1
"040153",157,0,0,48,50,0,1,1
"040154",1006,0,0,47.3,76.6,0,1,7
"040156",11,0,0,22,22,0,2,2
"040161",215,0,0,25,55,0,2,1
"041300",124,0,0,12,40,0,2,1
"041302",55,0,0,8,25,0,1,1
"041303",343,0,0,15,48,0,1,1
"041304",308,0,0,4,15,0,2,1
"041305",33,0,0,17,97,0,1,1
"041306",61,0,0,10,25,0,2,1
"041307",220,0,0,21.3,35,0,1,1
"041308",338,0,0,25,33,0,2,1
"041309",169,0,0,0,25,0,2,1
"041310",254,0,0,19.7,25,0,2,1
"041311",309,0,0,17,26,0,1,1
"041312",40,0,0,19,19,0,2,1
"041313",40,0,0,25,25,0,1,2
"041314",71,0,0,10,25,0,1,1
"041316",208,0,0,30,30,0,2,1
"041317",103,0,0,25,29,0,2,1
"041318",69,0,0,25,25,0,2,1
"041320",858,0,0,25,25,0,2,1
"041321",153,0,0,30,30,0,1,1
"041322",12,0,0,25,25,0,1,1
"041323",501,0,0,25,50,0,1,3
"041324",261,0,0,27,30,0,1,1
"041326",1292,0,0,20.9,26,0,1,1
"041327",586,0,0,25,30,0,1,1
"041328",81,0,0,10,25,0,2,1
"041329",46,0,0,8.1,63,0,1,1
"041330",1016,0,0,21.4,57.1,0,1,3
"041331",146,0,0,35,35,0,1,2
"042004",212,0,0,26.5,27,0,1,1
"042006",215,0,0,34,34,0,2,1
"042008",2297,21,20,20,25,0,2,4
"042009",254,0,0,24,24,0,2,1
"042010",29,0,0,30,30,0,1,1
"042011",214,0,0,12.1,27,0,2,1
"042012",505,0,0,25,27,0,1,2
"042013",84,0,0,30,44,0,2,1
"043300",1564,14,0,352.4,374,1,1,12
"043301",193,0,0,16,48,0,2,1
"04L115",613,0,0,66,66,0,3,3
"04L120",11,0,0,31,32,0,2,1
"04T027",170,0,0,23,23,0,1,1
"050002",1080,0,0,95,155,0,1,2
"050006",2278,11,0,181.9,224,0,11,1
"050007",2530,0,11,165.2,259,0,15,8
"050008",464,0,0,94,96.1,0,6,15
"050009",1984,15,18,155,244.3,0,22,4
"050013",1456,0,0,0,161,0,4,1
"050014",715,0,0,36,54,0,8,1
"050016",527,0,0,72,84,0,2,2
"050017",2810,16,49,208.4,312,1,12,13
"050022",3005,20,14,498,619,0,10,3
"050024",1089,0,0,291,293.9,0,7,3
"050025",6080,11,37,830,1324.3,0,94,2
"050026",6731,34,59,462.1,594,0,21,7
"050028",217,0,0,23.6,82,0,2,2
"050030",7084,56,40,172,218,0,12,4
"050036",2676,17,25,245.3,354.9,0,6,3
"050038",2770,19,19,332,814,0,35,5
"050039",8913,20,26,254.6,325,0,10,4
"050040",298,0,0,139.3,284.4,0,2,1
"050042",971,0,0,85.9,106,0,2,1
"050043",3979,15,16,227.7,297,0,7,6
"050045",1419,0,0,108.6,252.9,0,2,6
"050047",2920,12,13,209.3,304,0,16,7
"050054",257,0,0,107,147,0,1,1
"050055",1174,0,0,97.7,98,0,3,3
"050056",2054,0,0,167.5,421,0,6,1
"050057",6355,25,35,481,518,0,14,4
"050058",1545,0,13,168.6,334,0,4,1
"050060",6110,32,40,584,765.7,0,24,5
"050063",1544,0,14,302,323,0,6,2
"050067",46,0,0,15.3,40.9,0,1,2
"050069",2944,15,0,272.6,444.3,0,9,7
"050070",108,0,0,53.1,117.7,0,2,2
"050071",260,0,0,216.3,417.9,0,1,3
"050072",105,0,0,174.7,287.6,0,1,1
"050073",303,0,0,121.9,279.9,0,5,3
"050075",873,0,0,199,574.6,0,4,2
"050076",122,0,0,130.4,261.7,0,4,1
"050077",4455,24,44,681.7,803.7,0,14,12
"050078",618,0,0,66.1,198.7,0,3,6
"050082",2901,16,13,129.1,275,0,8,3
"050084",4238,19,0,399.6,603.1,0,2,30
"050089",191,0,0,228.9,267,0,2,1
"050090",199,0,0,24,84.3,0,1,4
"050091",332,0,0,53.7,72.1,0,1,1
"050093",7630,13,32,283.4,433.1,0,6,4
"050096",308,0,0,13,13,0,2,1
"050099",2518,0,12,183.6,431.9,0,2,6
"050100",4526,15,15,653,899,0,19,4
"050101",1138,0,0,68.7,98.4,0,1,1
"050102",682,0,11,193.9,412.2,0,3,1
"050103",1389,0,16,231.6,461.2,0,4,2
"050104",1698,25,25,253.3,424,0,3,2
"050107",4085,16,27,242.6,283,0,12,7
"050108",5399,0,28,367,547,1,15,8
"050110",319,0,0,60,106,0,1,6
"050112",3573,0,0,288.9,333,0,11,20
"050113",49,0,0,41,58.9,0,3,3
"050115",3303,20,27,284,411,0,12,6
"050116",2620,11,16,220.3,339.6,0,8,2
"050118",693,0,0,0,97,0,2,2
"050121",2412,0,0,115.4,310,0,3,1
"050122",524,0,0,92.9,205,0,3,1
"050124",1324,0,0,116,204,0,5,7
"050125",3881,24,30,236,302,0,8,5
"050126",1426,0,0,286.6,360,0,2,2
"050127",395,0,0,36.1,130,0,4,1
"050128",1742,12,0,259.7,367,0,4,4
"050129",1465,0,0,250.4,318.6,0,4,1
"050131",778,0,0,27.3,54.1,0,2,3
"050132",1448,0,18,102.7,222.1,0,2,2
"050133",4271,14,26,260.6,411.7,0,1,1
"050135",4764,23,27,411.7,488,0,6,5
"050136",558,0,0,28.7,76.2,0,1,2
"050137",52,0,0,223,298,0,1,3
"050138",282,0,0,451,581.9,1,8,1
"050139",252,0,0,354,571,0,4,3
"050140",430,0,0,528.1,857,0,13,3
"050145",3919,16,17,287.7,358.7,0,19,4
"050146",1327,0,0,167.8,242.6,0,9,2
"050149",631,13,15,294,368,0,1,1
"050150",1653,0,0,78.1,113.1,0,3,3
"050152",648,0,11,95.1,182,0,4,2
"050153",426,0,0,0,10,0,1,1
"050158",446,0,0,54.7,74,0,4,2
"050159",695,0,0,119.3,201,0,6,1
"050167",645,0,0,179,1101.3,0,5,3
"050168",2877,11,12,245.9,400.1,0,15,5
"050169",2999,11,0,398,511.7,0,15,4
"050174",4043,21,18,215.3,305,0,12,2
"050179",2297,0,0,0,216,0,1,3
"050180",5624,12,34,301,501,0,20,6
"050189",34,0,0,18,30,0,1,1
"050191",1145,0,0,362.3,407,0,4,2
"050192",75,0,0,24.4,49,0,2,1
"050194",574,0,0,15.8,113,0,1,1
"050195",3849,0,31,152.7,421,0,10,1
"050197",1548,0,0,112.9,128,0,4,4
"050204",1272,0,0,129,234,0,3,5
"050205",590,0,0,0,0,0,1,3
"050211",705,0,0,90,90,0,2,1
"050222",3042,0,12,252.3,340.9,0,7,1
"050224",7269,14,33,370.4,994,1,35,8
"050225",64,0,0,18,50,0,1,1
"050226",1213,0,14,247,290,0,7,2
"050228",1731,14,15,210,285,0,14,12
"050230",979,0,0,42.6,99.1,0,1,1
"050231",2032,18,15,396.1,476.7,0,10,3
"050232",1643,0,0,58.9,108,0,4,7
"050234",326,0,0,36.3,72.4,0,3,4
"050235",4256,15,23,205.7,349.6,0,14,6
"050236",1776,0,12,133.9,224,0,6,2
"050238",3728,0,22,223.7,273.6,0,6,2
"050239",5319,0,24,212.9,445,0,11,9
"050242",3316,0,21,167.3,272.4,0,6,1
"050243",2169,0,18,0,4519,0,9,4
"050245",958,0,0,312,433,0,13,2
"050248",679,0,0,159.7,662,0,4,2
"050254",1632,0,12,111,147,0,4,4
"050257",148,0,0,39,59,0,2,1
"050261",1392,0,0,107.6,157.9,0,1,10
"050262",4316,15,45,457,547,1,72,15
"050272",1028,0,0,116.7,186.7,0,4,5
"050276",235,0,0,167,228,0,24,1
"050278",2383,0,0,249.2,425.6,0,7,3
"050279",197,0,0,0,139,0,1,2
"050280",5360,36,26,253.7,366,0,7,2
"050281",713,0,0,101,119,0,13,5
"050283",1577,12,0,236.9,403,0,6,16
"050289",890,0,0,63.3,220,0,5,2
"050290",3042,0,17,119.9,216.4,0,22,4
"050291",1316,0,0,63.3,100.9,0,3,2
"050292",1097,0,12,235,512.4,0,21,11
"050295",1538,0,0,196.3,253,0,1,3
"050296",309,0,0,12.1,20,0,1,1
"050298",126,0,0,28.4,55,0,2,1
"050300",2296,13,23,197.6,326.7,0,3,3
"050301",695,0,0,39.3,110,0,1,4
"050305",1595,0,0,347.7,407,0,12,9
"050308",4920,18,22,325.7,1341.7,0,23,9
"050309",5455,15,22,259.3,433,0,21,6
"050313",666,0,0,56.2,81,0,2,5
"050315",319,0,17,202.3,354,1,5,2
"050320",1056,0,18,432,503,0,13,2
"050324",4436,12,31,504,599,0,11,6
"050327",3503,0,39,345.6,690,1,39,1
"050329",847,0,0,119.8,217.9,0,3,7
"050334",3234,0,16,252,305.5,0,4,4
"050335",1523,0,0,72,181,0,3,3
"050336",2304,0,19,85,317,0,2,1
"050342",748,0,0,115.3,126,0,2,1
"050348",3075,20,50,393.1,561,1,55,1
"050350",1135,0,15,176,264,0,2,4
"050351",4841,13,13,319,599,0,17,7
"050352",296,0,0,22.6,194.6,0,3,2
"050353",2642,17,11,183.1,338.4,0,13,3
"050357",706,0,0,20,52,0,1,4
"050360",2598,0,29,152.3,207,0,13,1
"050367",3181,0,23,180.9,233.3,0,10,8
"050373",852,0,0,416,716.7,0,2,10
"050376",533,0,0,281.1,2092,0,1,2
"050378",253,0,0,72.8,2067.5,0,9,6
"050380",4541,22,28,440,525,0,9,5
"050382",3366,16,34,462,569.7,0,8,5
"050390",1397,0,0,202.7,219.9,0,3,9
"050393",1047,0,13,134,220,0,4,6
"050394",1822,0,0,169.6,228.1,0,9,2
"050396",4971,12,31,301,412,0,21,1
"050407",133,0,0,92,145,0,2,8
"050411",141,0,0,225,428,0,3,1
"050414",1677,0,0,90.9,130.1,0,1,5
"050417",688,0,0,35.5,53.7,0,2,4
"050423",1045,0,0,19.9,78.2,0,1,3
"050424",1660,0,0,173,220,0,12,5
"050425",513,0,13,152,297.4,0,18,1
"050426",1614,0,0,128.4,219,0,3,4
"050438",4861,22,26,584,767,0,16,5
"050441",8674,26,58,630.3,814.3,1,136,4
"050444",3333,15,13,200.6,240,0,4,1
"050454",7807,31,70,633.1,2456,1,138,8
"050455",2477,20,19,186,416,0,8,2
"050457",1131,0,11,126.7,178,0,2,3
"050464",4144,14,40,0,501,0,6,1
"050468",888,12,28,172,4415.4,0,23,22
"050471",2269,18,13,265.2,345.9,0,10,5
"050481",2358,16,12,261,278.3,0,4,4
"050485",4008,14,35,411,694,0,16,5
"050488",2235,15,17,106,161.7,0,8,5
"050492",2846,0,0,201.9,291.4,0,3,7
"050496",4003,14,18,219.1,303.1,0,6,16
"050498",987,0,0,44.7,64.4,0,2,10
"050502",1855,0,0,200,271,0,1,3
"050503",2834,0,0,254,335,0,8,8
"050506",822,0,0,0,184,0,4,3
"050510",46,0,0,46.1,93.1,0,2,1
"050512",44,0,0,62.6,133.9,0,5,1
"050515",392,0,0,232,612,0,11,1
"050516",4518,32,32,262.7,345.7,0,21,6
"050517",394,0,0,101,354.3,0,1,5
"050523",1963,15,0,100.7,148,0,2,5
"050526",571,0,0,67.4,105.6,0,4,1
"050528",175,0,0,28.7,41.4,0,1,1
"050534",456,0,0,0,183,0,1,3
"050537",642,0,0,38.7,58.3,0,1,1
"050541",115,0,0,69.9,118,1,2,1
"050543",158,0,0,139,156,0,6,1
"050546",24,0,0,14,14,0,2,1
"050549",5714,15,30,366,415,0,9,3
"050551",1692,0,16,0,214,0,3,9
"050557",4644,21,21,319,2320.3,0,14,2
"050561",127,0,0,219,384,0,5,4
"050567",3939,18,0,257.9,370.4,0,12,4
"050568",487,0,0,80,93.9,0,1,1
"050570",2761,0,0,0,451,0,4,1
"050573",7600,14,18,209.9,365.9,0,20,1
"050580",798,0,0,33,137.4,0,1,1
"050581",1411,13,13,0,207.1,0,3,2
"050586",498,0,0,39.1,105,0,1,2
"050588",482,0,0,129.6,168.7,0,4,2
"050589",269,0,0,0,755.9,0,1,7
"050590",1509,14,14,156,214.3,0,6,1
"050597",607,0,0,103,116.6,0,1,5
"050599",6867,14,36,578.6,694.4,1,57,4
"050603",1956,12,23,228,1317.6,0,3,7
"050604",234,0,0,111.9,213.3,0,2,1
"050608",266,0,0,19,235,0,1,2
"050609",168,0,0,444,699.4,0,5,5
"050616",1284,0,0,58,144,0,5,1
"050624",1821,13,17,271,379.1,0,6,4
"050625",10056,36,60,800.1,1040.1,1,76,7
"050633",1292,0,0,0,167.1,0,1,1
"050636",1074,0,0,51.1,68,0,9,4
"050641",109,0,0,42.7,114,0,1,1
"050660",2383,0,12,42.9,120,0,2,18
"050663",1891,14,0,185.3,191,0,2,4
"050668",242,0,0,7.3,11,0,1,2
"050674",409,0,0,208.3,279.1,0,6,2
"050677",53,0,0,222,371,0,1,1
"050678",1748,0,0,224.7,1019.3,0,7,4
"050684",191,0,0,81.9,113,0,1,1
"050686",63,0,0,220,388,0,4,2
"050688",88,0,0,23.6,55,0,2,1
"050689",801,0,0,0,195,0,1,5
"050690",89,0,0,114.3,204.9,0,1,1
"050696",3134,0,35,286.4,611,1,62,10
"050697",47,0,0,10,14,0,2,1
"050701",1452,0,0,181.9,379.1,0,6,18
"050704",2052,20,0,178,273,0,7,2
"050708",823,0,0,9.7,95,0,1,1
"050709",1707,18,17,141.7,172.7,0,1,5
"050710",87,0,0,99,211.4,0,2,3
"050714",106,0,0,18.7,28.4,0,1,1
"050717",49,0,0,112.1,193.3,1,2,2
"050723",65,0,0,209,337.7,0,13,1
"050724",1145,0,0,29.7,61.3,0,1,1
"050726",192,0,0,17.9,23,0,1,2
"050732",770,0,0,56.7,73.9,0,4,2
"050735",528,0,11,162.1,230.3,0,3,1
"050736",172,0,0,95,126,0,2,2
"050737",1326,0,0,177.4,210,0,2,1
"050738",292,0,0,81,400,0,1,5
"050739",3805,41,58,226.6,365.7,0,3,1
"050740",1026,0,0,78.3,119,0,3,1
"050742",1473,14,0,99.1,114,0,5,11
"050744",71,0,0,189,200,0,2,1
"050745",178,0,0,47,114,0,1,1
"050746",498,11,11,240,439,0,5,1
"050747",129,0,0,56.3,906.4,0,4,2
"050748",185,0,0,126.6,276.9,0,2,2
"050751",12,0,0,15.4,15,0,2,1
"050754",33,0,0,13,23,0,2,1
"050755",1691,14,15,88.6,175.1,0,1,3
"050757",1086,0,0,123.7,221,0,2,3
"050758",336,0,0,28.6,93.4,0,2,1
"050760",162,0,0,87,359.1,0,4,1
"050761",2833,13,0,128.1,274.3,0,1,5
"050763",1960,0,23,82,122.9,0,6,2
"050764",3199,0,14,103.3,166,0,2,2
"050765",52,0,0,103.5,158.3,0,1,3
"050766",223,0,0,0,14,0,2,1
"050767",90,0,0,85.4,155.9,0,3,5
"050769",103,0,0,35,70,0,2,3
"050770",1623,0,0,120,213.4,0,3,4
"050771",419,12,12,45,1093.3,0,2,2
"050772",335,0,0,301.6,484.6,0,2,2
"050773",416,0,0,12,28,0,2,2
"050775",1835,0,20,122.1,223,0,3,4
"050776",689,0,18,106,251,0,4,2
"050777",229,0,0,154.9,284.9,0,5,1
"050778",2040,0,28,259,402,0,9,1
"050779",730,0,11,170.4,264.9,0,2,1
"050780",238,0,0,125,130,0,1,1
"050781",13,0,0,20.3,28,0,2,2
"050782",246,0,0,61.7,105,0,10,3
"050783",257,0,0,48,88,0,1,3
"050784",77,0,0,21.1,117,0,3,1
"050785",60,0,0,7,14,0,1,1
"051300",1562,0,0,9,266.1,0,1,1
"051301",173,0,0,9.3,37,0,2,1
"051302",12,0,0,4,6,0,1,1
"051303",152,0,0,17,40,0,2,1
"051304",12,0,0,8,45,0,1,1
"051305",230,0,0,16,22,0,1,1
"051306",386,0,0,18.3,64,0,1,3
"051307",42,0,0,12,16,0,2,1
"051308",18,0,0,0,4,0,2,1
"051309",151,0,0,8,18,0,2,1
"051310",336,0,0,24.4,50,0,2,4
"051311",83,0,0,24,51.3,0,1,1
"051312",80,0,0,12,22.3,0,2,1
"051314",223,0,0,10,18.8,0,1,1
"051315",75,0,0,10,35,0,2,1
"051316",154,0,0,24,41,0,2,1
"051317",216,0,0,25.1,49,0,1,3
"051318",245,0,0,42,58,0,1,1
"051319",254,0,0,26.6,35.7,0,2,1
"051320",66,0,0,25,36.7,0,1,1
"051321",136,0,0,4,28,0,1,1
"051323",240,0,0,22,50,0,1,1
"051324",215,0,0,25,35,0,3,1
"051325",1057,0,0,13.6,49,0,2,3
"051326",65,0,0,14.6,41.7,0,2,1
"051327",48,0,0,0,18,0,1,2
"051328",36,0,0,25,33,0,1,2
"051329",1003,0,0,25,444.7,0,1,1
"051330",220,0,0,7.9,66,0,2,1
"051331",151,0,0,9.4,11,0,1,1
"051332",830,0,0,42.7,96.1,0,2,2
"051333",115,0,0,25,44,0,3,1
"051334",368,0,0,12.9,31.1,0,2,3
"051335",61,0,0,16.7,33.6,0,1,1
"051336",219,0,0,13,35.5,0,2,1
"051337",243,0,0,18.3,43.8,0,3,1
"052031",807,0,0,73.7,108.6,0,2,1
"052032",1199,0,12,81,91,0,5,4
"052033",409,0,0,58,58,0,2,1
"052034",340,0,0,99,109,0,2,3
"052035",979,0,0,102.1,117,0,6,5
"052036",1726,0,0,68,70,0,12,2
"052037",723,0,0,87,103,0,1,1
"052038",3377,0,16,196.6,248,0,12,15
"052039",694,0,0,48,86,0,1,1
"052043",541,0,11,60,65,0,2,1
"052044",925,13,25,76,110,0,7,2
"052045",961,0,0,83,95,0,2,2
"052046",795,0,0,100,220,0,3,1
"052047",205,0,0,40.7,50,0,2,1
"052049",187,0,0,55,55,0,1,1
